organizationid,groupid,quizid,schemeofworkid
6705_11610_8425,6705,11610,8425.0
1029_11610_8425,1029,11610,8425.0
9532_11610_8425,9532,11610,8425.0
10711_11610_8425,10711,11610,8425.0
10544_11610_8420,10544,11610,8420.0
3836_11610_8420,3836,11610,8420.0
6067_11610_8425,6067,11610,8425.0
11513_11610_8420,11513,11610,8420.0
2650_11610_8425,2650,11610,8425.0
10657_11610_8425,10657,11610,8425.0
9669_11610_8425,9669,11610,8425.0
9952_16419_8425,9952,16419,8425.0
8010_16419_8425,8010,16419,8425.0
6067_16419_8425,6067,16419,8425.0
7876_16419_8425,7876,16419,8425.0
10711_678_8425,10711,678,8425.0
9119_2456_8425,9119,2456,8425.0
6224_2456_8425,6224,2456,8425.0
5685_2456_8425,5685,2456,8425.0
411_2456_8425,411,2456,8425.0
9857_2456_8425,9857,2456,8425.0
1876_2456_8420,1876,2456,8420.0
10647_2456_8425,10647,2456,8425.0
3788_2456_8425,3788,2456,8425.0
9532_2456_8425,9532,2456,8425.0
11578_2456_8425,11578,2456,8425.0
4575_2456_8425,4575,2456,8425.0
8071_2456_8425,8071,2456,8425.0
10187_2456_8425,10187,2456,8425.0
8713_2456_8425,8713,2456,8425.0
2281_2456_8425,2281,2456,8425.0
4249_2456_8425,4249,2456,8425.0
7790_2456_8420,7790,2456,8420.0
9669_2456_8425,9669,2456,8425.0
8695_2456_8425,8695,2456,8425.0
5007_2456_8425,5007,2456,8425.0
10544_2456_8420,10544,2456,8420.0
9949_2456_8425,9949,2456,8425.0
3373_2456_8425,3373,2456,8425.0
436_2456_8425,436,2456,8425.0
5539_2456_8425,5539,2456,8425.0
5539_11610_8425,5539,11610,8425.0
8695_11610_8425,8695,11610,8425.0
9937_16419_8425,9937,16419,8425.0
5064_8120_8420,5064,8120,8420.0
6715_8120_8420,6715,8120,8420.0
8010_8120_8425,8010,8120,8425.0
5372_2277_8425,5372,2277,8425.0
4077_2277_8420,4077,2277,8420.0
11370_2277_8425,11370,2277,8425.0
2122_2277_8420,2122,2277,8420.0
3697_13564_8425,3697,13564,8425.0
9949_8120_8425,9949,8120,8425.0
2197_8120_8425,2197,8120,8425.0
11791_8120_8425,11791,8120,8425.0
918_8353_8425,918,8353,8425.0
6729_8353_8425,6729,8353,8425.0
412_2456_8425,412,2456,8425.0
1029_2456_8425,1029,2456,8425.0
11513_2456_8420,11513,2456,8420.0
7876_2456_8425,7876,2456,8425.0
5259_2456_8425,5259,2456,8425.0
2932_2456_8425,2932,2456,8425.0
5685_678_8425,5685,678,8425.0
11578_678_8425,11578,678,8425.0
6123_678_8420,6123,678,8420.0
5704_15708_40960,5704,15708,40960.0
10322_15708_40960,10322,15708,40960.0
479_6881_8420,479,6881,8420.0
10647_6881_8425,10647,6881,8425.0
9532_6881_8425,9532,6881,8425.0
9857_6881_8425,9857,6881,8425.0
6479_6881_8420,6479,6881,8420.0
11437_6881_8425,11437,6881,8425.0
7790_6881_8420,7790,6881,8420.0
8071_6881_8425,8071,6881,8425.0
10657_6881_8425,10657,6881,8425.0
2932_6881_8425,2932,6881,8425.0
11341_8033_8425,11341,8033,8425.0
878_9393_8425,878,9393,8425.0
10647_9393_8425,10647,9393,8425.0
6009_9393_8425,6009,9393,8425.0
8071_9393_8425,8071,9393,8425.0
2932_9393_8425,2932,9393,8425.0
9949_9393_8425,9949,9393,8425.0
3348_9393_8425,3348,9393,8425.0
3788_9393_8425,3788,9393,8425.0
11578_9393_8425,11578,9393,8425.0
8537_9393_8425,8537,9393,8425.0
7246_9393_8425,7246,9393,8425.0
10657_9393_8425,10657,9393,8425.0
10187_9393_8425,10187,9393,8425.0
2281_9393_8425,2281,9393,8425.0
6705_9393_8425,6705,9393,8425.0
9952_9393_8425,9952,9393,8425.0
479_9393_8425,479,9393,8425.0
548_9393_8425,548,9393,8425.0
3468_9393_8425,3468,9393,8425.0
6067_9393_8425,6067,9393,8425.0
6067_6881_8420,6067,6881,8420.0
3348_8120_8425,3348,8120,8425.0
411_1299_8425,411,1299,8425.0
6224_1299_8425,6224,1299,8425.0
811_1299_8425,811,1299,8425.0
1876_1299_8420,1876,1299,8420.0
10647_1299_8425,10647,1299,8425.0
3788_1299_8425,3788,1299,8425.0
9532_1299_8425,9532,1299,8425.0
6755_1299_8425,6755,1299,8425.0
8071_1299_8425,8071,1299,8425.0
4575_1299_8425,4575,1299,8425.0
8695_1299_8425,8695,1299,8425.0
10187_1299_8425,10187,1299,8425.0
11318_1299_8425,11318,1299,8425.0
7246_1299_8425,7246,1299,8425.0
3697_1299_8425,3697,1299,8425.0
7334_1299_8425,7334,1299,8425.0
2281_1299_8425,2281,1299,8425.0
9669_1299_8425,9669,1299,8425.0
479_1299_8425,479,1299,8425.0
6479_1299_8420,6479,1299,8420.0
3373_1299_8425,3373,1299,8425.0
10657_1299_8425,10657,1299,8425.0
7876_1299_8425,7876,1299,8425.0
6518_1299_8420,6518,1299,8420.0
8713_1299_8425,8713,1299,8425.0
6729_6881_8425,6729,6881,8425.0
6987_2602_8418,6987,2602,8418.0
10106_6881_8425,10106,6881,8425.0
6224_6881_8425,6224,6881,8425.0
1876_6881_8420,1876,6881,8420.0
4029_2602_8418,4029,2602,8418.0
8681_6881_8425,8681,6881,8425.0
10619_2602_8418,10619,2602,8418.0
3344_2602_8418,3344,2602,8418.0
7300_2602_8418,7300,2602,8418.0
6644_2602_8418,6644,2602,8418.0
4575_6881_8425,4575,6881,8425.0
5800_2602_8418,5800,2602,8418.0
3697_6881_8425,3697,6881,8425.0
3891_2602_8418,3891,2602,8418.0
8146_2602_8418,8146,2602,8418.0
2224_2602_8418,2224,2602,8418.0
3788_6881_8425,3788,6881,8425.0
1029_6881_8425,1029,6881,8425.0
9669_6881_8425,9669,6881,8425.0
6337_2602_8418,6337,2602,8418.0
10544_6881_8420,10544,6881,8420.0
6003_2602_8418,6003,2602,8418.0
7790_2602_8418,7790,2602,8418.0
411_6881_8425,411,6881,8425.0
5192_2602_8418,5192,2602,8418.0
8695_6881_8425,8695,6881,8425.0
8713_6881_8425,8713,6881,8425.0
7876_6881_8425,7876,6881,8425.0
3179_2602_8418,3179,2602,8418.0
8681_5840_8425,8681,5840,8425.0
2197_2277_8425,2197,2277,8425.0
2012_8033_8425,2012,8033,8425.0
479_8033_8425,479,8033,8425.0
6755_8033_8425,6755,8033,8425.0
7722_8577_8425,7722,8577,8425.0
1029_8577_8425,1029,8577,8425.0
6656_8577_8425,6656,8577,8425.0
1029_8033_8425,1029,8033,8425.0
8201_5840_8420,8201,5840,8420.0
5064_13564_8420,5064,13564,8420.0
9582_678_8425,9582,678,8425.0
5064_678_8420,5064,678,8420.0
10657_2456_8425,10657,2456,8425.0
11578_2277_8425,11578,2277,8425.0
5372_8120_8425,5372,8120,8425.0
10394_8120_8420,10394,8120,8420.0
7246_13299_8425,7246,13299,8425.0
9131_13299_8425,9131,13299,8425.0
8201_8120_8420,8201,8120,8420.0
8681_8033_8425,8681,8033,8425.0
7246_8376_8425,7246,8376,8425.0
1029_16419_8425,1029,16419,8425.0
6656_9393_8425,6656,9393,8425.0
11437_9393_8425,11437,9393,8425.0
10106_4738_8425,10106,4738,8425.0
6559_4738_8425,6559,4738,8425.0
6483_4738_8425,6483,4738,8425.0
6009_4738_8425,6009,4738,8425.0
9937_4738_8425,9937,4738,8425.0
479_4738_8425,479,4738,8425.0
8681_4738_8425,8681,4738,8425.0
9949_4738_8425,9949,4738,8425.0
5574_4738_8425,5574,4738,8425.0
6656_4738_8425,6656,4738,8425.0
10232_4738_8425,10232,4738,8425.0
10187_4738_8425,10187,4738,8425.0
918_4738_8425,918,4738,8425.0
7336_4738_8425,7336,4738,8425.0
2082_4738_8425,2082,4738,8425.0
6705_4738_8425,6705,4738,8425.0
11791_4738_8425,11791,4738,8425.0
10950_4738_8425,10950,4738,8425.0
10899_4738_8425,10899,4738,8425.0
3697_4738_8425,3697,4738,8425.0
4249_4738_8425,4249,4738,8425.0
11370_4738_8425,11370,4738,8425.0
9532_4738_8425,9532,4738,8425.0
3967_4738_8425,3967,4738,8425.0
6943_16419_8420,6943,16419,8420.0
5372_16419_8425,5372,16419,8425.0
11030_9393_8425,11030,9393,8425.0
9131_9393_8425,9131,9393,8425.0
11366_16419_8420,11366,16419,8420.0
11513_16419_8420,11513,16419,8420.0
3346_9393_8425,3346,9393,8425.0
2197_9393_8425,2197,9393,8425.0
7246_2456_8425,7246,2456,8425.0
3346_8120_8425,3346,8120,8425.0
7722_6881_8425,7722,6881,8425.0
412_6881_8425,412,6881,8425.0
9324_2602_8418,9324,2602,8418.0
3373_6881_8425,3373,6881,8425.0
8996_6881_8420,8996,6881,8420.0
3925_8353_8425,3925,8353,8425.0
11437_8353_8425,11437,8353,8425.0
6656_8353_8425,6656,8353,8425.0
436_8353_8425,436,8353,8425.0
10628_5840_12,10628,5840,12.0
7419_2602_8418,7419,2602,8418.0
4172_2602_8418,4172,2602,8418.0
6228_8120_8420,6228,8120,8420.0
5007_8353_8425,5007,8353,8425.0
10711_2456_8425,10711,2456,8425.0
8681_8353_8425,8681,8353,8425.0
10394_2277_8420,10394,2277,8420.0
11437_4738_8425,11437,4738,8425.0
9916_4738_8425,9916,4738,8425.0
10600_14614_28228,10600,14614,28228.0
9220_14614_28237,9220,14614,28237.0
3298_14614_28237,3298,14614,28237.0
7068_14614_28228,7068,14614,28228.0
3461_14614_28228,3461,14614,28228.0
3643_14614_28237,3643,14614,28237.0
9828_14614_28228,9828,14614,28228.0
7812_14614_28228,7812,14614,28228.0
3261_14614_28228,3261,14614,28228.0
10718_14614_28228,10718,14614,28228.0
8562_14614_28237,8562,14614,28237.0
376_14614_28228,376,14614,28228.0
8627_14614_28228,8627,14614,28228.0
288_14614_28228,288,14614,28228.0
8682_14614_28228,8682,14614,28228.0
6868_14614_28228,6868,14614,28228.0
6193_14614_28228,6193,14614,28228.0
3427_14614_28228,3427,14614,28228.0
680_14614_28228,680,14614,28228.0
6191_14614_28228,6191,14614,28228.0
9501_14614_28228,9501,14614,28228.0
6331_14614_28237,6331,14614,28237.0
9226_14614_28228,9226,14614,28228.0
9158_14614_28228,9158,14614,28228.0
780_14614_28237,780,14614,28237.0
3077_14614_28237,3077,14614,28237.0
146_14614_28237,146,14614,28237.0
6814_14614_28228,6814,14614,28228.0
4042_14614_28228,4042,14614,28228.0
929_14614_28228,929,14614,28228.0
10888_14614_28228,10888,14614,28228.0
10397_15259_8464,10397,15259,8464.0
412_15259_8464,412,15259,8464.0
4325_15259_8464,4325,15259,8464.0
10106_15259_8464,10106,15259,8464.0
9857_15259_8464,9857,15259,8464.0
2757_15259_8464,2757,15259,8464.0
3690_15259_8464,3690,15259,8464.0
4000_15259_8464,4000,15259,8464.0
5841_15259_8464,5841,15259,8464.0
811_15259_8464,811,15259,8464.0
4933_15259_8464,4933,15259,8464.0
8562_15259_8464,8562,15259,8464.0
6715_15259_8464,6715,15259,8464.0
6483_15259_8464,6483,15259,8464.0
6582_15259_8464,6582,15259,8464.0
353_15259_8464,353,15259,8464.0
9916_15259_8464,9916,15259,8464.0
1755_15259_8464,1755,15259,8464.0
997_7969_28237,997,7969,28237.0
1424_7969_28237,1424,7969,28237.0
9877_7969_28228,9877,7969,28228.0
11686_7969_28237,11686,7969,28237.0
10263_7969_28237,10263,7969,28237.0
7068_7969_28228,7068,7969,28228.0
8562_7969_28237,8562,7969,28237.0
6193_7969_28237,6193,7969,28237.0
3817_7969_28237,3817,7969,28237.0
3261_7969_28228,3261,7969,28228.0
6868_7969_28228,6868,7969,28228.0
8627_7969_28228,8627,7969,28228.0
9226_7969_28228,9226,7969,28228.0
4085_7969_28228,4085,7969,28228.0
288_7969_28228,288,7969,28228.0
8987_7969_28237,8987,7969,28237.0
4248_7969_28228,4248,7969,28228.0
9158_7969_28228,9158,7969,28228.0
10914_7969_28237,10914,7969,28237.0
7450_7969_28237,7450,7969,28237.0
10527_7969_28237,10527,7969,28237.0
9220_7969_28237,9220,7969,28237.0
5448_7969_28228,5448,7969,28228.0
2783_7969_28228,2783,7969,28228.0
997_189_28237,997,189,28237.0
8987_189_28237,8987,189,28237.0
7450_189_28237,7450,189,28237.0
9877_189_28228,9877,189,28228.0
10263_189_28237,10263,189,28237.0
3867_189_28228,3867,189,28228.0
8562_189_28237,8562,189,28237.0
6193_189_28237,6193,189,28237.0
3817_189_28237,3817,189,28237.0
11686_189_28237,11686,189,28237.0
4085_189_28228,4085,189,28228.0
2783_189_28228,2783,189,28228.0
288_189_28228,288,189,28228.0
4248_189_28228,4248,189,28228.0
10914_189_28237,10914,189,28237.0
3553_189_28228,3553,189,28228.0
10527_189_28237,10527,189,28237.0
7068_189_28228,7068,189,28228.0
2336_189_28228,2336,189,28228.0
1086_189_28237,1086,189,28237.0
9158_189_28228,9158,189,28228.0
5448_189_28228,5448,189,28228.0
2258_189_28228,2258,189,28228.0
3261_189_28228,3261,189,28228.0
3443_189_28228,3443,189,28228.0
7701_189_28237,7701,189,28237.0
1766_189_28228,1766,189,28228.0
8681_10397_8425,8681,10397,8425.0
8146_15417_8418,8146,15417,8418.0
3373_4826_8425,3373,4826,8425.0
3867_14614_28228,3867,14614,28228.0
7309_7969_28228,7309,7969,28228.0
10339_7969_28228,10339,7969,28228.0
2336_7969_28228,2336,7969,28228.0
2258_7969_28228,2258,7969,28228.0
6729_15259_8464,6729,15259,8464.0
11437_15259_8464,11437,15259,8464.0
310_15259_8464,310,15259,8464.0
6228_15259_8464,6228,15259,8464.0
8769_189_28237,8769,189,28237.0
8378_189_28237,8378,189,28237.0
8273_189_28228,8273,189,28228.0
9283_752_28237,9283,752,28237.0
1678_14614_28228,1678,14614,28228.0
1424_189_28237,1424,189,28237.0
9226_189_28228,9226,189,28228.0
8087_6692_28237,8087,6692,28237.0
9937_6881_8425,9937,6881,8425.0
7246_6881_8425,7246,6881,8425.0
604_2602_8418,604,2602,8418.0
3925_4738_8425,3925,4738,8425.0
7246_4738_8425,7246,4738,8425.0
6868_189_28228,6868,189,28228.0
11436_189_28237,11436,189,28237.0
9283_189_28237,9283,189,28237.0
8004_189_28228,8004,189,28228.0
3726_189_28228,3726,189,28228.0
4904_7969_28228,4904,7969,28228.0
4992_189_28228,4992,189,28228.0
8627_189_28228,8627,189,28228.0
11758_15259_8464,11758,15259,8464.0
9488_15259_8464,9488,15259,8464.0
6067_10397_8425,6067,10397,8425.0
8695_5326_8425,8695,5326,8425.0
3788_5326_8425,3788,5326,8425.0
5685_5326_8420,5685,5326,8420.0
6755_5326_8425,6755,5326,8425.0
10106_5326_8425,10106,5326,8425.0
8681_5326_8425,8681,5326,8425.0
2932_5326_8425,2932,5326,8425.0
9532_5326_8420,9532,5326,8420.0
9949_5326_8425,9949,5326,8425.0
2281_5326_8425,2281,5326,8425.0
9937_5326_8425,9937,5326,8425.0
8537_5326_8425,8537,5326,8425.0
4575_5326_8420,4575,5326,8420.0
8071_5326_8425,8071,5326,8425.0
6656_5326_8425,6656,5326,8425.0
3697_5326_8425,3697,5326,8425.0
6009_5326_8425,6009,5326,8425.0
7438_5326_8425,7438,5326,8425.0
11437_5326_8425,11437,5326,8425.0
5259_5326_8425,5259,5326,8425.0
10544_5326_8420,10544,5326,8420.0
10657_5326_8425,10657,5326,8425.0
6705_5326_8425,6705,5326,8425.0
9669_5326_8425,9669,5326,8425.0
6067_5326_8425,6067,5326,8425.0
7949_7969_28228,7949,7969,28228.0
6814_7969_28228,6814,7969,28228.0
5836_14891_8464,5836,14891,8464.0
10165_2602_8418,10165,2602,8418.0
6483_5326_8425,6483,5326,8425.0
3836_5326_8420,3836,5326,8420.0
11093_189_28228,11093,189,28228.0
10339_189_28228,10339,189,28228.0
2566_189_28228,2566,189,28228.0
8920_189_28228,8920,189,28228.0
8081_8353_8425,8081,8353,8425.0
3788_15162_8425,3788,15162,8425.0
6483_15162_8425,6483,15162,8425.0
10647_15162_8425,10647,15162,8425.0
479_15162_8425,479,15162,8425.0
9949_15162_8425,9949,15162,8425.0
10657_15162_8425,10657,15162,8425.0
10187_15162_8425,10187,15162,8425.0
6656_15162_8425,6656,15162,8425.0
2281_15162_8425,2281,15162,8425.0
6705_15162_8425,6705,15162,8425.0
8537_15162_8425,8537,15162,8425.0
9669_15162_8425,9669,15162,8425.0
7876_15162_8425,7876,15162,8425.0
9532_4826_8425,9532,4826,8425.0
964_752_28228,964,752,28228.0
8071_15162_8425,8071,15162,8425.0
11578_15162_8425,11578,15162,8425.0
1876_5326_8420,1876,5326,8420.0
4864_14614_28237,4864,14614,28237.0
4904_14614_28228,4904,14614,28228.0
9149_14614_28228,9149,14614,28228.0
3643_7969_28237,3643,7969,28237.0
11578_5326_8425,11578,5326,8425.0
9532_11507_8464,9532,11507,8464.0
11791_15259_8464,11791,15259,8464.0
2746_15259_8464,2746,15259,8464.0
4391_189_28228,4391,189,28228.0
5836_2456_8425,5836,2456,8425.0
4447_2456_8425,4447,2456,8425.0
4033_3816_8464,4033,3816,8464.0
1755_3816_8464,1755,3816,8464.0
10647_5326_8425,10647,5326,8425.0
7246_5326_8425,7246,5326,8425.0
3443_7969_28228,3443,7969,28228.0
6991_7969_28228,6991,7969,28228.0
9946_5326_8420,9946,5326,8420.0
3346_5326_8425,3346,5326,8425.0
2824_5326_8425,2824,5326,8425.0
5064_5326_8420,5064,5326,8420.0
1029_5326_8425,1029,5326,8425.0
5836_5326_8425,5836,5326,8425.0
9916_13564_8425,9916,13564,8425.0
3348_4738_8425,3348,4738,8425.0
479_4826_8420,479,4826,8420.0
3867_7969_28228,3867,7969,28228.0
7334_15259_8464,7334,15259,8464.0
5836_7588_8464,5836,7588,8464.0
4325_7588_8464,4325,7588,8464.0
8681_569_8464,8681,569,8464.0
6582_7588_8464,6582,7588,8464.0
353_7588_8464,353,7588,8464.0
3586_9208_8415,3586,9208,8415.0
1053_9208_8418,1053,9208,8418.0
8116_9208_8418,8116,9208,8418.0
8676_9208_8415,8676,9208,8415.0
5722_9208_8418,5722,9208,8418.0
8838_9208_8418,8838,9208,8418.0
1057_9208_8418,1057,9208,8418.0
2715_9208_8418,2715,9208,8418.0
7467_2925_8418,7467,2925,8418.0
5896_2925_8418,5896,2925,8418.0
9236_2925_8418,9236,2925,8418.0
2118_2925_8415,2118,2925,8415.0
11020_2925_8418,11020,2925,8418.0
4972_2925_8415,4972,2925,8415.0
1304_2925_8418,1304,2925,8418.0
4698_2925_8415,4698,2925,8415.0
3891_2925_8418,3891,2925,8418.0
8168_2925_8415,8168,2925,8415.0
2068_2925_8415,2068,2925,8415.0
7829_2925_8418,7829,2925,8418.0
2504_2925_8415,2504,2925,8415.0
8838_2925_8418,8838,2925,8418.0
11566_2925_8418,11566,2925,8418.0
19_2925_8415,19,2925,8415.0
5070_2925_8415,5070,2925,8415.0
554_2925_8415,554,2925,8415.0
7773_2925_8418,7773,2925,8418.0
7650_8568_8492,7650,8568,8492.0
2886_8568_8492,2886,8568,8492.0
6125_8568_8492,6125,8568,8492.0
3344_2925_8415,3344,2925,8415.0
7773_2925_8415,7773,2925,8415.0
5722_2925_8418,5722,2925,8418.0
9088_3663_8492,9088,3663,8492.0
7300_4180_8418,7300,4180,8418.0
5896_4180_8415,5896,4180,8415.0
7600_4180_8418,7600,4180,8418.0
8171_4180_8418,8171,4180,8418.0
10394_4180_8415,10394,4180,8415.0
8792_4180_8418,8792,4180,8418.0
5722_4180_8418,5722,4180,8418.0
3344_4180_8415,3344,4180,8415.0
1053_4180_8418,1053,4180,8418.0
7790_4180_8415,7790,4180,8415.0
6003_4180_8418,6003,4180,8418.0
2504_4180_8415,2504,4180,8415.0
5303_4180_8418,5303,4180,8418.0
4698_4180_8415,4698,4180,8415.0
3891_4180_8418,3891,4180,8418.0
8838_4180_8418,8838,4180,8418.0
6925_4180_8418,6925,4180,8418.0
19_4180_8415,19,4180,8415.0
11566_4180_8418,11566,4180,8418.0
806_4180_8418,806,4180,8418.0
3478_4180_8415,3478,4180,8415.0
11090_4180_8418,11090,4180,8418.0
5070_4180_8415,5070,4180,8415.0
554_4180_8415,554,4180,8415.0
9055_4180_8418,9055,4180,8418.0
4972_4180_8415,4972,4180,8415.0
7773_4180_8418,7773,4180,8418.0
2566_14852_28228,2566,14852,28228.0
7467_4180_8418,7467,4180,8418.0
11020_4180_8418,11020,4180,8418.0
6488_4180_8418,6488,4180,8418.0
8168_4180_8415,8168,4180,8415.0
9929_4180_8415,9929,4180,8415.0
2886_3663_8492,2886,3663,8492.0
8249_2925_8415,8249,2925,8415.0
604_1432_8418,604,1432,8418.0
10971_9208_8418,10971,9208,8418.0
10996_9208_8415,10996,9208,8415.0
8437_4180_8418,8437,4180,8418.0
5355_8889_9,5355,8889,9.0
4820_16917_40959,4820,16917,40959.0
10339_5810_28228,10339,5810,28228.0
9236_4180_8418,9236,4180,8418.0
4589_9154_8464,4589,9154,8464.0
3742_9154_8464,3742,9154,8464.0
3802_9154_8464,3802,9154,8464.0
6035_9154_8464,6035,9154,8464.0
1228_9154_8464,1228,9154,8464.0
7334_9154_8464,7334,9154,8464.0
8537_9154_8464,8537,9154,8464.0
3157_9154_8464,3157,9154,8464.0
8493_9154_8464,8493,9154,8464.0
1968_9154_8464,1968,9154,8464.0
1732_9154_8464,1732,9154,8464.0
10959_9154_8464,10959,9154,8464.0
353_9154_8464,353,9154,8464.0
1817_9154_8464,1817,9154,8464.0
5998_9154_8464,5998,9154,8464.0
4553_9154_8464,4553,9154,8464.0
10397_6996_8464,10397,6996,8464.0
6755_6996_8464,6755,6996,8464.0
7427_6996_8464,7427,6996,8464.0
1732_6996_8464,1732,6996,8464.0
5998_6996_8464,5998,6996,8464.0
4589_6996_8464,4589,6996,8464.0
3802_6996_8464,3802,6996,8464.0
2757_6996_8464,2757,6996,8464.0
310_6996_8464,310,6996,8464.0
1529_6996_8464,1529,6996,8464.0
6035_6996_8464,6035,6996,8464.0
7334_6996_8464,7334,6996,8464.0
8537_6996_8464,8537,6996,8464.0
10959_6996_8464,10959,6996,8464.0
5881_6996_8464,5881,6996,8464.0
10929_6996_8464,10929,6996,8464.0
3690_6996_8464,3690,6996,8464.0
4553_6996_8464,4553,6996,8464.0
8081_2801_8464,8081,2801,8464.0
4589_13510_8464,4589,13510,8464.0
6755_13510_8464,6755,13510,8464.0
10397_13510_8464,10397,13510,8464.0
7438_13510_8464,7438,13510,8464.0
6035_13510_8464,6035,13510,8464.0
6582_13510_8464,6582,13510,8464.0
2757_13510_8464,2757,13510,8464.0
8562_13510_8464,8562,13510,8464.0
3690_13510_8464,3690,13510,8464.0
5849_13510_8464,5849,13510,8464.0
10630_13510_8464,10630,13510,8464.0
4933_13510_8464,4933,13510,8464.0
1228_13510_8464,1228,13510,8464.0
5442_13510_8464,5442,13510,8464.0
4325_13510_8464,4325,13510,8464.0
811_13510_8464,811,13510,8464.0
412_13510_8464,412,13510,8464.0
310_13510_8464,310,13510,8464.0
3157_13510_8464,3157,13510,8464.0
7716_11716_8419,7716,11716,8419.0
5896_11716_8419,5896,11716,8419.0
4167_11716_8419,4167,11716,8419.0
6838_11716_8419,6838,11716,8419.0
2174_3597_8419,2174,3597,8419.0
5896_3597_8419,5896,3597,8419.0
7829_3597_8419,7829,3597,8419.0
6838_3597_8419,6838,3597,8419.0
10433_3597_8419,10433,3597,8419.0
8681_1299_8425,8681,1299,8425.0
10544_1299_8420,10544,1299,8420.0
1029_1299_8425,1029,1299,8425.0
5685_1299_8425,5685,1299,8425.0
11575_1299_8425,11575,1299,8425.0
811_1635_8464,811,1635,8464.0
4589_1635_8464,4589,1635,8464.0
10397_1635_8464,10397,1635,8464.0
6035_1635_8464,6035,1635,8464.0
412_1635_8464,412,1635,8464.0
3690_1635_8464,3690,1635,8464.0
6755_1635_8464,6755,1635,8464.0
6582_1635_8464,6582,1635,8464.0
9857_1635_8464,9857,1635,8464.0
4000_1635_8464,4000,1635,8464.0
4249_1635_8464,4249,1635,8464.0
310_1635_8464,310,1635,8464.0
3157_1635_8464,3157,1635,8464.0
4933_1635_8464,4933,1635,8464.0
2757_1635_8464,2757,1635,8464.0
