userid, dateofbirthid, geoid, gender
48301,20030601,1011uk,2
16383,20030901,1056uk,2
49148,20050701,720ie,2
21197,20050901,1056uk,1
3952,20050701,10252uk,2
115453,20050101,11368us,1
79840,20030901,510es,1
17165,20050101,1143au,2
10605,20050701,527es,1
61413,20040401,510es,1
84705,20030901,728ie,2
47260,20040701,41de,1
114118,20040301,422de,1
97640,20030901,4111de,2
93652,20031201,510es,1
70415,20030901,422de,2
81979,20050101,516es,2
72054,20041001,10152uk,2
74602,20031001,1035uk,1
106246,20040101,527es,2
42181,20040701,11368us,1
118381,20040601,617fr,2
115887,20031001,531es,2
75977,20040301,11368us,1
101388,20031101,510es,1
115916,20031001,526es,1
108899,20040701,857it,1
60759,20031001,1056uk,1
50774,20040601,531es,1
45148,20040301,4102de,1
78746,20040201,1011uk,1
53386,20040801,857it,2
109459,20040601,1162us,1
106318,20030801,518es,1
29657,20040201,321ca,2
2420,20040701,478de,1
2872,20031101,41de,1
94483,20080201,518es,1
45903,20060901,630fr,1
19940,20050301,527es,1
74051,20050301,466de,1
10502,20040901,531es,1
109517,20050201,2351be,1
44843,20040401,526es,2
63334,20031001,119us,1
9343,20030901,45de,1
5914,20031001,45de,2
7074,20040801,119us,2
60959,20050801,84it,2
81536,20031001,424de,2
91951,20041101,3117ca,1
104396,20031101,526es,1
52629,20040201,1013uk,1
40222,20050801,516es,1
86453,20031101,4404de,1
59513,20040801,1035uk,1
9338,20030501,423de,1
36305,20040501,1034uk,1
92064,20031001,41de,1
104997,20030401,510es,1
90241,20050801,1040uk,1
115060,20030901,857it,1
57239,20050701,516es,2
78037,20050401,1013uk,2
56050,20031001,1175us,1
103238,20040501,4111de,2
13294,20031201,510es,2
82116,20031001,73ie,2
69653,20031001,3117ca,1
114169,20040601,617fr,2
17609,20030901,1034uk,1
57039,20031001,1167au,1
111375,20040301,1043uk,2
74527,20040301,458de,2
87186,20040801,465de,1
13324,20051001,478de,2
30014,20030901,46de,1
100176,20041101,97nz,2
13385,20031201,516es,2
38921,20040301,2149be,1
50669,20030801,3117ca,2
77380,20031001,478de,2
3354,20040501,478de,2
88612,20040101,10103uk,2
61851,20040701,1199au,1
107063,20021101,526es,2
55855,20040401,432de,1
30147,20040701,91462nz,1
49228,20040601,728ie,1
53697,20031001,4102de,1
69660,20040601,4111de,2
4771,20031201,4111de,1
4186,20040301,1143au,1
114382,20030401,1043uk,1
99385,20040301,526es,2
82086,20031201,516es,2
115065,20030101,518es,1
79600,20041101,1011uk,2
115779,20040501,432de,2
26028,20040701,6387fr,2
75421,20030201,527es,2
14675,20030601,1043uk,1
74624,20021201,712ie,2
6375,20050701,1056uk,1
98681,20040501,3448ca,1
46046,20040601,510es,2
117331,20041001,321ca,2
58854,20040301,4404de,1
46863,20030201,527es,1
22143,20031101,119us,2
92384,20040601,526es,1
98293,20040501,10103uk,2
80396,20031201,4404de,1
31559,20040701,10252uk,2
12991,20040701,73ie,1
33846,20050501,1143au,1
95785,20031001,466de,1
108376,20040601,423de,2
20150,20040601,73ie,1
100257,20040101,11368us,1
87683,20040301,1056uk,2
104951,20040601,1162us,1
101342,20031201,518es,2
72495,20040101,720ie,2
98260,20031201,112us,1
56574,20040701,423de,1
54544,20031101,6387fr,1
50090,20040101,10152uk,1
14307,20040601,10152uk,1
96415,20040701,10152uk,2
91815,20030101,414de,1
107080,20030901,1011uk,2
73149,20021001,9598nz,1
2782,20031201,1011uk,1
39946,20031201,4102de,1
35666,20040701,720ie,1
4662,20031101,518es,2
48224,20040101,1034uk,1
30626,20030401,3117ca,2
66122,20040201,1013uk,1
22589,20040401,10103uk,2
35251,20040701,91182nz,2
61492,20060601,1056uk,2
115556,20041201,432de,2
42068,20071101,466de,2
14785,20031201,424de,1
99012,20031101,10252uk,2
5498,20060801,720ie,2
114515,20031001,10255uk,1
292,20030701,510es,1
88880,20040201,2351be,1
118098,20040801,4102de,2
28419,20040201,526es,1
35118,20040901,630fr,1
80488,20050801,432de,2
74535,20031201,10252uk,1
85502,20040101,1162us,1
34496,20031201,1175us,2
117064,20031101,1343au,2
16916,20040501,1011uk,1
45378,20070301,10255uk,2
33284,20040601,720ie,1
41968,20040201,478de,2
13243,20050501,432de,2
112781,20040401,676fr,2
112250,20041201,518es,1
16168,20031101,465de,1
24999,20040401,984nz,2
116701,20050701,1035uk,2
3142,20031201,246be,1
52573,20050501,1013uk,2
109109,20030901,1035uk,1
56982,20040101,423de,1
104037,20040701,1035uk,2
59154,20041101,423de,1
112712,20050601,676fr,2
34289,20041201,510es,2
77316,20040201,422de,2
110782,20030901,712ie,1
68599,20040901,518es,2
118449,20041101,825it,1
96878,20040601,432de,1
102125,20040701,1011uk,1
67277,20040901,84it,1
41165,20050801,321ca,2
108445,20040301,423de,1
48613,20040301,4102de,1
72767,20031001,423de,1
13577,20050401,466de,2
43255,20031201,516es,2
89595,20040101,465de,2
97503,20030801,10103uk,1
85515,20031001,1013uk,1
83584,20040901,9598nz,1
5619,20040201,516es,2
33398,20050501,45de,2
69416,20040601,527es,1
117977,20040201,414de,1
18672,20031001,531es,1
30011,20040101,1034uk,1
41328,20040501,11368us,1
40258,20040201,526es,2
36486,20050701,1254au,1
38621,20050701,91182nz,1
27639,20040501,825it,2
49747,20040601,510es,1
93998,20040201,531es,1
83740,20040301,919nz,2
111694,20020901,61447fr,2
3918,20030901,10252uk,1
97592,20040401,510es,2
115078,20051001,48de,1
44545,20051101,465de,1
50585,20061201,45de,1
60466,20070701,246be,2
72737,20061101,1043uk,2
98239,20050201,1254au,2
738,20031101,527es,2
98571,20031001,857it,2
35389,20040801,422de,2
80574,20021001,84it,2
13618,20021201,531es,1
107835,20040201,1013uk,1
108319,20031101,518es,1
90322,20041201,1056uk,2
110017,20040301,4404de,1
95641,20040301,3117ca,2
101845,20031001,1040uk,2
79194,20040701,333ca,1
74296,20030901,676fr,2
82810,20041001,478de,2
98804,20040401,1013uk,1
65353,20040901,2149be,2
94221,20041101,527es,1
59983,20031001,1056uk,1
28187,20041101,46de,1
55007,20031101,1199au,1
42940,20040201,1175us,1
44546,20060801,73ie,1
52954,20040601,414de,2
86112,20040101,414de,1
53195,20031201,478de,2
51118,20040701,1254au,1
41008,20040601,414de,1
36900,20050501,41de,1
112265,20040701,422de,2
25043,20031201,350ca,1
54966,20070401,478de,2
51669,20031201,676fr,1
81924,20030201,4404de,2
72619,20040301,10255uk,1
11069,20030901,1034uk,1
5011,20040801,48de,1
89052,20040101,1040uk,2
47007,20040301,424de,1
27821,20040501,84it,2
14718,20040701,2351be,1
112118,20040201,1013uk,1
83321,20031001,1035uk,2
93335,20041101,1013uk,2
33907,20040701,11368us,2
101861,20040201,531es,2
44979,20030901,617fr,2
41276,20060801,167au,1
3617,20040701,73ie,2
73821,20040701,10103uk,1
80025,20060301,423de,2
31303,20031001,321ca,2
32111,20040101,45de,1
3021,20040601,857it,1
9508,20040501,3448ca,1
73273,20040701,3117ca,2
100963,20071001,333ca,2
27117,20080601,11368us,1
71270,20040101,45de,2
91655,20040401,45de,2
71511,20040101,531es,1
54166,20050801,423de,1
18005,20040101,466de,2
102221,20040701,531es,1
91340,20031101,526es,1
27392,20040701,10152uk,1
69781,20031201,531es,2
82799,20040101,10255uk,2
23245,20041201,1175us,2
116725,20040601,246be,2
33043,20031001,3117ca,2
100704,20031101,4102de,1
35997,20040701,3117ca,1
83902,20040201,3117ca,1
16395,20060101,1043uk,2
21562,20040401,518es,2
81820,20040301,1011uk,2
60323,20040501,333ca,2
53902,20021001,424de,1
351,20050201,1043uk,2
105930,20040601,112us,2
34204,20031201,825it,2
62582,20040401,527es,2
15637,20050501,10255uk,2
45907,20040801,10255uk,2
11804,20040801,527es,2
21558,20040401,414de,1
36133,20040601,728ie,1
2272,20031101,984nz,1
45899,20031201,11368us,1
65718,20040101,246be,1
70817,20050401,728ie,1
53753,20050701,1175us,1
74687,20040501,422de,2
111606,20050901,1043uk,1
27238,20070101,6112fr,1
100010,20050701,465de,1
65979,20040501,432de,2
35932,20040401,516es,1
67469,20040601,510es,2
17731,20051101,11368us,1
79963,20050401,1043uk,2
36477,20050501,1056uk,1
84913,20050101,617fr,1
101225,20031001,414de,1
44555,20031101,10152uk,1
41642,20050801,516es,2
39614,20050301,48de,1
111055,20031001,424de,1
27839,20040701,414de,1
23481,20031201,527es,2
72647,20040501,1175us,2
30772,20040601,478de,2
89639,20031201,518es,2
30679,20020901,414de,2
66697,20041001,1172us,1
83163,20040501,4111de,2
46575,20030901,423de,1
38055,20050701,48de,1
8060,20040501,984nz,2
14831,20080101,1035uk,1
114347,20030901,526es,1
90603,20040301,1043uk,2
87421,20041001,41de,1
73256,20050801,1175us,2
32098,20031001,10103uk,2
7364,20030901,1172us,2
53643,20040201,48de,1
4414,20021201,518es,1
94561,20031001,458de,1
87021,20060801,1056uk,2
14502,20031201,712ie,1
81506,20040501,527es,2
107684,20040301,4404de,2
56138,20040701,97nz,2
62362,20040201,527es,2
100762,20040101,45de,2
84210,20031001,422de,2
42065,20040601,1056uk,2
47189,20040501,84it,1
83488,20031001,10255uk,2
64999,20030201,1056uk,1
68420,20040301,857it,1
101057,20080301,333ca,1
57414,20071101,516es,1
76281,20080601,1056uk,2
72642,20080401,510es,1
109394,20080701,246be,1
93400,20070501,11368us,1
109460,20071001,10255uk,1
43667,20071201,1035uk,1
60709,20070701,617fr,2
15519,20080101,516es,2
18643,20071201,423de,2
99226,20060101,676fr,2
22122,20070301,48de,1
34901,20080801,1172us,2
56158,20070201,4111de,2
26641,20080801,516es,1
17687,20070701,41de,1
113836,20070901,424de,1
21582,20080101,91182nz,1
22987,20070201,1011uk,2
62769,20070501,527es,2
29925,20070401,10255uk,1
109062,20070901,414de,2
53113,20060901,857it,1
111495,20070401,527es,2
87567,20071101,526es,1
42070,20080301,676fr,1
92996,20080701,45de,1
18512,20060301,510es,1
28492,20080601,516es,2
103183,20070901,48de,2
56000,20060601,527es,1
81754,20071001,321ca,2
45315,20080301,422de,2
112122,20071101,246be,1
17958,20080501,1143au,1
28059,20071201,45de,2
15295,20080601,1034uk,1
57431,20080101,712ie,2
4694,20061001,41de,2
58385,20070601,10255uk,2
111950,20070801,333ca,1
116349,20061101,728ie,1
99819,20080301,518es,1
64825,20071201,11454us,2
89493,20080201,6387fr,1
9027,20080101,4102de,1
110945,20070101,414de,2
57950,20070601,1035uk,2
17392,20061201,112us,2
91714,20080501,91462nz,2
71506,20071101,518es,1
15436,20080101,350ca,2
101185,20071001,84it,2
76334,20070901,10255uk,2
45710,20061101,48de,1
2533,20080301,422de,2
86914,20061101,857it,1
53426,20080401,720ie,2
51269,20061001,167au,2
53614,20061101,423de,2
48308,20070601,720ie,1
31530,20071101,617fr,2
52654,20050901,1035uk,2
54090,20060601,97nz,2
115278,20060501,246be,2
69042,20080501,630fr,1
66518,20051201,478de,2
98812,20071001,1035uk,2
1514,20080701,1143au,2
83698,20071001,1043uk,2
44626,20070901,720ie,2
102991,20080301,46de,1
50072,20080501,728ie,2
106173,20071101,423de,1
13584,20080101,712ie,2
101616,20070901,424de,2
66927,20080601,1056uk,1
87284,20071001,527es,2
45214,20080201,119us,2
50130,20050901,2149be,2
26185,20061101,97nz,2
17982,20080101,61447fr,2
70600,20070601,11454us,2
37946,20061101,422de,1
113923,20061001,11454us,1
43765,20070501,527es,2
82411,20061101,1254au,2
43844,20061201,414de,1
67634,20071201,423de,1
7339,20070301,84it,2
46569,20080801,630fr,2
68552,20070501,478de,2
47873,20061101,478de,1
3014,20070701,458de,1
103873,20070601,466de,2
50963,20060101,246be,2
42086,20080201,91592nz,2
44908,20080101,1162us,1
11356,20080701,11368us,1
88739,20060901,3195ca,1
66031,20061101,10252uk,1
117377,20071201,1035uk,1
93229,20060901,6387fr,1
41470,20060901,2149be,1
24416,20031101,423de,1
48648,20051101,4111de,1
2967,20080801,458de,1
80911,20071001,1035uk,2
47830,20080101,2149be,2
74807,20070901,527es,1
118041,20060901,527es,1
64897,20060401,84it,1
79366,20070101,617fr,2
116403,20080601,414de,1
13862,20071001,1056uk,2
71265,20080501,728ie,1
83781,20071001,45de,1
18510,20070301,465de,1
51478,20071101,458de,1
95068,20080501,617fr,2
55107,20071101,48de,2
117898,20071101,1034uk,1
79731,20040701,1254au,1
40302,20080501,527es,2
20367,20070901,1040uk,1
54456,20080601,510es,1
49730,20061001,516es,2
87852,20060901,3195ca,2
9627,20060701,458de,1
77759,20050901,84it,1
68343,20060901,4102de,2
59589,20060701,630fr,2
61007,20071201,526es,1
41803,20060901,857it,1
30308,20060401,728ie,1
81542,20060701,527es,1
9497,20061201,91592nz,2
23458,20070601,2351be,2
35879,20080301,825it,2
111696,20060901,321ca,1
6054,20051101,458de,2
825,20050901,1040uk,1
64403,20080701,630fr,1
9814,20080201,10152uk,1
47331,20070801,527es,1
13105,20071201,1034uk,1
59101,20071201,516es,1
77151,20080501,4102de,2
103998,20071201,350ca,2
39251,20061101,527es,1
26895,20080301,1143au,1
73861,20080501,48de,2
95915,20061001,84it,2
36456,20070601,4102de,1
85552,20070701,3195ca,1
43250,20080701,112us,1
35059,20080301,1043uk,1
11278,20080701,424de,1
27141,20030701,526es,2
73587,20071101,321ca,2
83560,20070501,11454us,2
85446,20070901,1035uk,2
4229,20061101,46de,2
39511,20061101,6112fr,1
22315,20070501,84it,1
81101,20061101,516es,2
38770,20070601,48de,1
106879,20070101,4111de,2
78762,20070801,432de,2
46990,20070201,510es,2
15442,20070501,466de,1
13696,20061001,11368us,1
95607,20070801,712ie,1
36067,20070101,1043uk,2
10945,20060901,119us,1
39982,20070301,424de,2
109053,20070501,1056uk,2
118950,20070201,61447fr,1
44181,20070301,1035uk,2
30659,20061201,3117ca,2
23550,20070801,3117ca,2
104759,20060301,478de,1
54865,20070301,516es,2
55302,20070301,73ie,1
108211,20061201,458de,2
100452,20070701,518es,1
903,20061001,10252uk,1
52636,20061201,3117ca,2
1774,20070501,478de,1
117857,20070201,518es,1
10622,20070201,1034uk,1
82998,20060901,720ie,1
70117,20070701,321ca,2
6416,20060901,46de,2
38825,20070701,531es,1
13893,20061001,321ca,2
57009,20061101,10152uk,2
24763,20061001,97nz,2
60193,20070601,4102de,2
69055,20060901,531es,2
90111,20070701,246be,2
32696,20061101,10152uk,2
116181,20060901,321ca,2
30983,20070101,414de,1
79468,20061001,73ie,1
54846,20060901,6387fr,2
8725,20070201,1011uk,1
117010,20060901,73ie,2
90057,20061101,825it,1
26721,20070401,10252uk,1
85383,20060901,10152uk,1
22914,20070601,432de,2
70258,20070801,4404de,2
11911,20061001,1254au,1
64803,20070301,1040uk,1
76015,20070101,527es,2
4889,20070301,10152uk,1
93413,20070701,46de,1
24810,20061101,84it,1
75834,20070501,1035uk,1
15338,20070101,1040uk,1
32356,20070701,1167au,2
51186,20061201,465de,2
110533,20060901,1013uk,2
87990,20070601,516es,2
20947,20070101,4404de,1
33598,20061001,712ie,2
53059,20070601,984nz,2
36973,20051001,527es,1
5288,20061101,531es,1
106560,20070401,432de,1
114626,20070301,46de,2
103709,20070601,4102de,2
8310,20060901,4102de,2
104185,20070101,10255uk,1
109860,20060901,350ca,1
73826,20070201,4111de,2
79131,20070801,61447fr,2
54896,20060501,458de,1
66555,20070201,423de,2
13434,20061201,2351be,2
68338,20050901,478de,1
88749,20060701,148au,1
101240,20051201,458de,2
65947,20070601,466de,2
2570,20070501,48de,2
49641,20060301,11368us,1
27222,20070601,510es,1
71806,20060801,414de,2
30834,20051201,4111de,1
24811,20070501,465de,2
116016,20061001,466de,2
7686,20070501,10252uk,1
34685,20070501,423de,2
35730,20070101,458de,2
97103,20060201,1035uk,1
74543,20061001,10252uk,1
54904,20070801,984nz,1
77118,20070601,11368us,2
57939,20061001,414de,1
76260,20061201,478de,2
35972,20070601,4404de,2
175,20070601,246be,1
56998,20070701,432de,1
50122,20070301,478de,2
68759,20070101,3195ca,1
93281,20070801,720ie,1
58187,20070801,246be,2
77560,20061201,857it,1
109275,20060901,531es,1
61854,20061001,510es,1
25257,20070301,11454us,1
37977,20070401,3195ca,2
16563,20070701,984nz,1
76948,20070801,1013uk,1
12988,20070401,48de,1
46316,20070201,510es,2
107845,20060901,510es,2
17634,20061001,630fr,1
47437,20060901,531es,1
4816,20070201,48de,2
84545,20070801,10103uk,1
8472,20061001,1056uk,1
12076,20070301,3117ca,2
6622,20070301,526es,2
71002,20070401,1013uk,1
674,20061201,45de,2
76372,20070401,119us,1
17194,20070701,10152uk,2
93860,20060901,510es,1
34997,20060901,1162us,2
33138,20070501,531es,2
57058,20070101,526es,1
27832,20061201,3117ca,2
26188,20051001,1175us,2
84709,20070401,526es,2
28289,20061201,4404de,1
113345,20070101,45de,1
108990,20051101,424de,2
3929,20060801,4111de,2
16058,20060501,414de,2
116620,20070101,48de,2
11856,20051101,11454us,2
7848,20070601,3448ca,1
41139,20051001,84it,2
24179,20070501,350ca,1
18285,20051001,1035uk,1
101164,20050901,510es,1
40504,20070701,422de,1
54688,20070601,6112fr,1
64183,20070701,4111de,2
33141,20070301,4404de,1
115436,20070601,10152uk,2
107195,20070301,73ie,1
87505,20070601,41de,1
90318,20070501,857it,1
48171,20070301,4111de,2
26115,20060901,526es,1
113304,20070101,531es,2
116143,20051001,3448ca,2
12209,20070801,4404de,1
48832,20061201,1343au,1
98153,20070301,919nz,2
100072,20060901,246be,1
45021,20061201,465de,1
66832,20070301,4102de,2
15379,20070701,1172us,1
61045,20061001,531es,2
14021,20070201,414de,1
56284,20070101,432de,2
83721,20070501,720ie,2
57166,20070201,857it,1
1968,20060801,4102de,1
96794,20070601,712ie,2
9494,20061201,510es,1
54620,20071201,4102de,2
48511,20070701,516es,2
444,20070301,466de,1
7218,20070501,112us,2
83923,20070501,825it,1
43808,20070501,10255uk,2
39359,20070301,48de,2
830,20061001,720ie,2
24565,20070801,857it,2
52425,20070101,1034uk,1
17629,20070701,466de,2
51580,20070201,617fr,1
78789,20070801,424de,2
115955,20061201,1011uk,1
65480,20080501,510es,2
39647,20050901,10255uk,1
38373,20070601,531es,2
73050,20070701,46de,2
19997,20070301,10152uk,1
64501,20061101,11454us,1
58243,20061001,97nz,2
69720,20060201,46de,2
82534,20060301,458de,1
115400,20060301,630fr,2
19656,20060901,84it,1
49284,20060501,720ie,1
9888,20051101,458de,1
37734,20070401,2351be,1
111555,20050901,41de,2
4655,20061001,1199au,2
81923,20061201,11454us,2
69278,20070501,10152uk,2
117365,20060901,422de,2
84275,20061201,73ie,2
75030,20061001,1056uk,2
76321,20060901,720ie,2
111992,20070801,48de,2
118503,20061001,45de,2
102285,20051101,518es,1
74684,20070801,465de,1
30968,20070101,1013uk,1
99946,20060901,10252uk,2
40279,20060501,466de,2
108527,20060901,97nz,1
109164,20070201,350ca,2
30941,20070801,1043uk,1
71535,20070101,6387fr,2
80627,20070601,1056uk,2
78941,20060901,1011uk,2
31497,20070401,1175us,1
76420,20061001,2149be,2
23489,20070501,3448ca,2
46664,20070901,4111de,2
104754,20070601,1040uk,1
